uid,domainID,siteID,namedLocation,collectDate,sampleID,sampleCode,sampleCondition,laboratoryName,analysisDate,analyzedBy,sampleType,replicate,sampleVolumeFiltered,filterSize,percentFilterAnalyzed,dilutionFactor,solventVolume,responseFactor,acidificationResponseFactor,fluorometerSensitivitySetting,preAcidificationFluorescence,postAcidificationFluorescence,analyte,analyteConcentration,plantAlgaeLabUnits,testMethod,method,acidTreatment,externalRemarks,externalLabDataQF,publicationDate,release
aeb7a423-cfd8-4d0d-b9fd-669313236400,D09,PRLA,PRLA.AOS.buoy.c0,2014-09-25,PRLA.20140925.PHYTOPLANKTON.3,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,2,130,25,100,,,,,,,,carbon,14192.29,microgramsPerLiter,ANSP P-16-54 Rev2,,N,,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20220110T211223Z,RELEASE-2022
6df04a8d-7a42-43eb-a382-c8434271544d,D09,PRLA,PRLA.AOS.littoral2,2014-09-25,PRLA.20140925.PHYTOPLANKTON.2,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,2,130,25,100,,,,,,,,nitrogen,1325.04,microgramsPerLiter,ANSP P-16-54 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
6b25f279-99ed-498e-b809-77b61311121d,D09,PRLA,PRLA.AOS.buoy.c0,2014-09-25,PRLA.20140925.PHYTOPLANKTON.3,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,2,135,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
1a2f76f5-35fc-43b9-855c-53e201f6a53f,D09,PRLA,PRLA.AOS.littoral1,2014-09-25,PRLA.20140925.PHYTOPLANKTON.1,,,Academy of Natural Sciences of Drexel University,2015-04-07,OKgcKejxXbI=,13C15N,1,136,25,25,,,,,,,,d13C,,perMill,ANSP P-16-202 Rev0,,N,,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20220110T211223Z,RELEASE-2022
4f847193-cab9-4e74-86bc-d8b11fffbe89,D09,PRLA,PRLA.AOS.buoy.c0,2014-09-25,PRLA.20140925.PHYTOPLANKTON.3,,,Academy of Natural Sciences of Drexel University,2015-03-14,P3U2J3I2sLk=,34S,1,132,25,100,,,,,,,,d34S,-7.91,perMill,SO2 EA-combustion-IRMS method,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
f2b1eac7-daeb-47af-8ce4-bb977d2fa207,D09,PRLA,PRLA.AOS.littoral1,2014-09-25,PRLA.20140925.PHYTOPLANKTON.1,,,Academy of Natural Sciences of Drexel University,2015-01-29,OKgcKejxXbI=,CN,2,138,25,100,,,,,,,,nitrogen,2787.77,microgramsPerLiter,ANSP P-16-54 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
e12135ce-d467-416c-b3e4-27b095d74494,D09,PRLA,PRLA.AOS.littoral1,2014-09-25,PRLA.20140925.PHYTOPLANKTON.1,,,Academy of Natural Sciences of Drexel University,2015-01-29,OKgcKejxXbI=,CN,2,138,25,100,,,,,,,,carbon,15107.08,microgramsPerLiter,ANSP P-16-54 Rev2,,N,,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20220110T211223Z,RELEASE-2022
9ebf8327-b9e2-4dba-84a0-caaff22a724e,D09,PRLA,PRLA.AOS.littoral1,2014-09-25,PRLA.20140925.PHYTOPLANKTON.1,,,Academy of Natural Sciences of Drexel University,2015-02-17,+IoRzddUq5A=,P,1,131,25,100,,,,,,,,phosphorus,271.85,microgramsPerLiter,ANSP P-16-114 Rev2; ANSP P-16_95 Rev3,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
e1d63b7d-314e-4387-942d-7e8e6fd314a1,D09,PRLA,PRLA.AOS.buoy.c0,2014-09-25,PRLA.20140925.PHYTOPLANKTON.3,,,Academy of Natural Sciences of Drexel University,2015-03-13,OKgcKejxXbI=,13C15N,2,131,25,25,,,,,,,,d13C,-28.18,perMill,ANSP P-16-202 Rev0,,N,,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20220110T211223Z,RELEASE-2022
c73ba752-d443-465e-80a9-ed1885d49e79,D09,PRLA,PRLA.AOS.littoral1,2014-09-25,PRLA.20140925.PHYTOPLANKTON.1,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,1,125,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
5328590d-7b4a-4c15-baa2-a01e87122d89,D09,PRLA,PRLA.AOS.littoral1,2014-09-25,PRLA.20140925.PHYTOPLANKTON.1,,,Academy of Natural Sciences of Drexel University,2015-04-06,OKgcKejxXbI=,13C15N,2,131,25,25,,,,,,,,d15N,2.34,perMill,ANSP P-16-202 Rev0,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
03042786-1e93-483a-ba20-c7c301ee14a6,D09,PRLA,PRLA.AOS.littoral1,2014-09-25,PRLA.20140925.PHYTOPLANKTON.1,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,1,125,25,100,,,,,,,,chlorophyll a,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
e82b5b2b-0652-4bc4-b4ce-5b5ea47ef9b6,D09,PRLA,PRLA.AOS.littoral2,2014-09-25,PRLA.20140925.PHYTOPLANKTON.2,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,1,130,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
e355173a-d693-4db1-8311-eb72d188c2b1,D09,PRLA,PRLA.AOS.littoral2,2014-09-25,PRLA.20140925.PHYTOPLANKTON.2,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,2,136,25,100,,,,,,,,chlorophyll a,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
58922090-2aa3-4b53-82e6-388ea3c51c4c,D09,PRLA,PRLA.AOS.buoy.c0,2014-09-25,PRLA.20140925.PHYTOPLANKTON.3,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,2,130,25,100,,,,,,,,nitrogen,2926.67,microgramsPerLiter,ANSP P-16-54 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
ccf02f33-23b2-4882-be86-f3244cb84526,D09,PRLA,PRLA.AOS.littoral2,2014-09-25,PRLA.20140925.PHYTOPLANKTON.2,,,Academy of Natural Sciences of Drexel University,2015-02-17,+IoRzddUq5A=,P,1,130,25,100,,,,,,,,phosphorus,243.98,microgramsPerLiter,ANSP P-16-114 Rev2; ANSP P-16_95 Rev3,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
e1f74e3b-7a9a-4b72-aeed-e0aa82c7c50f,D09,PRLA,PRLA.AOS.littoral2,2014-09-25,PRLA.20140925.PHYTOPLANKTON.2,,,Academy of Natural Sciences of Drexel University,2015-03-13,OKgcKejxXbI=,13C15N,1,130,25,50,,,,,,,,d15N,9.74,perMill,ANSP P-16-202 Rev0,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
a59dde8c-795a-4a25-ba46-a7b18941b77d,D09,PRLA,PRLA.AOS.buoy.c0,2014-09-25,PRLA.20140925.PHYTOPLANKTON.3,,,Academy of Natural Sciences of Drexel University,2015-02-17,+IoRzddUq5A=,P,1,130,25,100,,,,,,,,phosphorus,248.98,microgramsPerLiter,ANSP P-16-114 Rev2; ANSP P-16_95 Rev3,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
ca7ab8b8-10e2-4d66-9b1a-4210fa3e7149,D09,PRLA,PRLA.AOS.littoral2,2014-09-25,PRLA.20140925.PHYTOPLANKTON.2,,,Academy of Natural Sciences of Drexel University,2015-03-13,OKgcKejxXbI=,13C15N,1,130,25,50,,,,,,,,d13C,-28.01,perMill,ANSP P-16-202 Rev0,,N,,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20220110T211223Z,RELEASE-2022
b88ca3cb-684f-4d20-9d60-10195ec93d4c,D09,PRLA,PRLA.AOS.littoral1,2014-09-25,PRLA.20140925.PHYTOPLANKTON.1,,,Academy of Natural Sciences of Drexel University,2015-04-06,OKgcKejxXbI=,13C15N,2,131,25,25,,,,,,,,d13C,-27.61,perMill,ANSP P-16-202 Rev0,,N,,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20220110T211223Z,RELEASE-2022
6ccc85cf-33f4-4273-ae99-3a93e2f1d3a7,D09,PRLA,PRLA.AOS.littoral2,2014-09-25,PRLA.20140925.PHYTOPLANKTON.2,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,2,130,25,100,,,,,,,,carbon,7169,microgramsPerLiter,ANSP P-16-54 Rev2,,N,,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20220110T211223Z,RELEASE-2022
69d8043e-d8a1-457c-8f76-dc6b58c3b26f,D09,PRLA,PRLA.AOS.buoy.c0,2014-09-25,PRLA.20140925.PHYTOPLANKTON.3,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,1,130,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
7ab24582-44b4-426e-88c1-a29d7885f19b,D09,PRLA,PRLA.AOS.littoral2,2014-09-25,PRLA.20140925.PHYTOPLANKTON.2,,,Academy of Natural Sciences of Drexel University,2015-03-14,P3U2J3I2sLk=,34S,1,130,25,100,,,,,,,,d34S,-9.74,perMill,SO2 EA-combustion-IRMS method,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
aa62e5c6-83c7-4cd9-808d-982c7c722733,D09,PRLA,PRLA.AOS.littoral2,2014-09-25,PRLA.20140925.PHYTOPLANKTON.2,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,2,136,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
67983d6d-03a1-462d-90a9-0a8e0e0d31b5,D09,PRLA,PRLA.AOS.buoy.c0,2014-09-25,PRLA.20140925.PHYTOPLANKTON.3,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,1,132,25,100,,,,,,,,nitrogen,2804.97,microgramsPerLiter,ANSP P-16-54 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
447cac1a-c961-4aaf-89e0-3eacb611a7f6,D09,PRLA,PRLA.AOS.buoy.c0,2014-09-25,PRLA.20140925.PHYTOPLANKTON.3,,,Academy of Natural Sciences of Drexel University,2015-03-13,OKgcKejxXbI=,13C15N,1,130,25,25,,,,,,,,d13C,-28.19,perMill,ANSP P-16-202 Rev0,,N,,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20220110T211223Z,RELEASE-2022
e54e9fa5-3d7a-496a-8336-4be12069a3e6,D09,PRLA,PRLA.AOS.littoral1,2014-09-25,PRLA.20140925.PHYTOPLANKTON.1,,,Academy of Natural Sciences of Drexel University,2015-01-29,OKgcKejxXbI=,CN,1,144,25,100,,,,,,,,nitrogen,2631.38,microgramsPerLiter,ANSP P-16-54 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
b6ef7f63-561f-40aa-b997-1f1e221b3ed2,D09,PRLA,PRLA.AOS.littoral1,2014-09-25,PRLA.20140925.PHYTOPLANKTON.1,,,Academy of Natural Sciences of Drexel University,2015-03-14,P3U2J3I2sLk=,34S,1,136,25,100,,,,,,,,d34S,-10.29,perMill,SO2 EA-combustion-IRMS method,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
fc18b59b-9afa-478e-a4ba-5fee62005963,D09,PRLA,PRLA.AOS.littoral1,2014-09-25,PRLA.20140925.PHYTOPLANKTON.1,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,2,140,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
2e288038-a1ef-4b24-8af9-a30cef25b0b9,D09,PRLA,PRLA.AOS.buoy.c0,2014-09-25,PRLA.20140925.PHYTOPLANKTON.3,,,Academy of Natural Sciences of Drexel University,2015-03-13,OKgcKejxXbI=,13C15N,2,131,25,25,,,,,,,,d15N,6.13,perMill,ANSP P-16-202 Rev0,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
7dd4d8f7-271d-4fa9-b520-c8dab00263bb,D09,PRLA,PRLA.AOS.buoy.c0,2014-09-25,PRLA.20140925.PHYTOPLANKTON.3,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,2,135,25,100,,,,,,,,chlorophyll a,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
4b737fe7-bc8c-448e-a99a-e6079030b9e8,D09,PRLA,PRLA.AOS.littoral2,2014-09-25,PRLA.20140925.PHYTOPLANKTON.2,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,1,130,25,100,,,,,,,,nitrogen,1823.44,microgramsPerLiter,ANSP P-16-54 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
d5c873ae-1c9c-487c-9856-90e695783c44,D09,PRLA,PRLA.AOS.riparian.point.09,2014-09-25,PRLA.20140925.EPILITHON.5,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,2,3,25,100,,,,,,,,nitrogen,88958.16,microgramsPerLiter,ANSP P-16-54 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
ae2990fb-42b1-4efe-b3e6-a8419d13c40b,D09,PRLA,PRLA.AOS.riparian.point.02,2014-09-25,PRLA.20140925.EPILITHON.3,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,1,3,25,100,,,,,,,,nitrogen,84206.98,microgramsPerLiter,ANSP P-16-54 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
78df9ead-67af-4594-8130-d512fc888798,D09,PRLA,PRLA.AOS.riparian.point.01,2014-09-25,PRLA.20140925.EPILITHON.4,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,2,3,25,100,,,,,,,,nitrogen,76539.79,microgramsPerLiter,ANSP P-16-54 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
0c28b8f9-d810-4e6d-93f1-f9303c8262ab,D09,PRLA,PRLA.AOS.riparian.point.01,2014-09-25,PRLA.20140925.EPILITHON.4,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,1,3,25,100,,,,,,,,carbon,1088841.96,microgramsPerLiter,ANSP P-16-54 Rev2,,N,,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20220110T211223Z,RELEASE-2022
31fe737c-f21a-44f7-b8e6-35ea2e65c201,D09,PRLA,PRLA.AOS.riparian.point.09,2014-09-25,PRLA.20140925.EPILITHON.5,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,1,3,25,100,,,,,,,,carbon,947449.54,microgramsPerLiter,ANSP P-16-54 Rev2,,N,,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20220110T211223Z,RELEASE-2022
dc8adf3f-7a6c-409b-8165-4521c5a53de9,D09,PRLA,PRLA.AOS.riparian.point.09,2014-09-25,PRLA.20140925.EPILITHON.5,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,2,3,25,100,,,,,,,,carbon,935452.37,microgramsPerLiter,ANSP P-16-54 Rev2,,N,,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20220110T211223Z,RELEASE-2022
ffb38538-d2b7-4960-a34a-56aae13fa2da,D09,PRLA,PRLA.AOS.riparian.point.02,2014-09-25,PRLA.20140925.EPILITHON.3,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,2,3,25,100,,,,,,,,nitrogen,94693.41,microgramsPerLiter,ANSP P-16-54 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
aae20055-eb79-462c-88b0-271aa5b48676,D09,PRLA,PRLA.AOS.riparian.point.01,2014-09-25,PRLA.20140925.EPILITHON.4,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,2,3,25,100,,,,,,,,carbon,901349.39,microgramsPerLiter,ANSP P-16-54 Rev2,,N,,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20220110T211223Z,RELEASE-2022
8d329e63-5d4b-480c-98c7-011651a10258,D09,PRLA,PRLA.AOS.riparian.point.09,2014-09-25,PRLA.20140925.EPILITHON.5,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,1,3,25,100,,,,,,,,nitrogen,90987.13,microgramsPerLiter,ANSP P-16-54 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
f31529d9-f3ed-4b6c-8893-de214d151996,D09,PRLA,PRLA.AOS.riparian.point.01,2014-09-25,PRLA.20140925.EPILITHON.4,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,1,3,25,100,,,,,,,,nitrogen,81289.27,microgramsPerLiter,ANSP P-16-54 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
2115a8ab-1702-4d1f-8e80-cebdd680b6c4,D09,PRLA,PRLA.AOS.riparian.point.02,2014-09-25,PRLA.20140925.EPILITHON.3,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,2,3,25,100,,,,,,,,carbon,1100379.03,microgramsPerLiter,ANSP P-16-54 Rev2,,N,,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20220110T211223Z,RELEASE-2022
bc84e7e0-8550-4a06-baf8-2b085aa36850,D09,PRLA,PRLA.AOS.riparian.point.02,2014-09-25,PRLA.20140925.EPILITHON.3,,,Academy of Natural Sciences of Drexel University,2014-12-03,OKgcKejxXbI=,CN,1,3,25,100,,,,,,,,carbon,960559.59,microgramsPerLiter,ANSP P-16-54 Rev2,,N,,legacyData|Did not meet quality audit requirements for analysis audit|acidTreatmentSOPNotFollowed,20220110T211223Z,RELEASE-2022
09de3d3b-f012-4c63-95cd-b8d7eaea99c3,D09,PRLA,PRLA.AOS.riparian.point.09,2014-09-25,PRLA.20140925.EPILITHON.5,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,2,3,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
b5b31f38-aa23-4de0-9399-d48a6b700c1d,D09,PRLA,PRLA.AOS.riparian.point.09,2014-09-25,PRLA.20140925.EPILITHON.5,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,1,3,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
843fceed-7f06-4c91-a370-6d2812d82bc3,D09,PRLA,PRLA.AOS.riparian.point.02,2014-09-25,PRLA.20140925.EPILITHON.3,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,1,3,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
da93e06f-4035-4191-87a4-4caa26905c45,D09,PRLA,PRLA.AOS.riparian.point.01,2014-09-25,PRLA.20140925.EPILITHON.4,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,2,3,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
0fea447c-3c65-4f33-b0f3-622c5a163bb5,D09,PRLA,PRLA.AOS.riparian.point.09,2014-09-25,PRLA.20140925.EPILITHON.5,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,2,3,25,100,,,,,,,,chlorophyll a,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
abf85bb6-3268-45b1-a363-91127772e2c5,D09,PRLA,PRLA.AOS.riparian.point.09,2014-09-25,PRLA.20140925.EPILITHON.5,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,1,3,25,100,,,,,,,,chlorophyll a,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
e609206f-ec31-434c-a176-acbd52d71075,D09,PRLA,PRLA.AOS.riparian.point.01,2014-09-25,PRLA.20140925.EPILITHON.4,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,1,3,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
c42b602b-2647-4dd1-91e5-1e78636a2068,D09,PRLA,PRLA.AOS.riparian.point.02,2014-09-25,PRLA.20140925.EPILITHON.3,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,2,3,25,100,,,,,,,,chlorophyll a,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
fd3d9d0b-833a-4d7f-b1da-5697870f8a5b,D09,PRLA,PRLA.AOS.riparian.point.02,2014-09-25,PRLA.20140925.EPILITHON.3,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,1,3,25,100,,,,,,,,chlorophyll a,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
debe886d-0f5a-4d4d-ac3b-50b8f4e53197,D09,PRLA,PRLA.AOS.riparian.point.01,2014-09-25,PRLA.20140925.EPILITHON.4,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,1,3,25,100,,,,,,,,chlorophyll a,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
370f7b69-aec3-47da-a178-39953fd038b3,D09,PRLA,PRLA.AOS.riparian.point.02,2014-09-25,PRLA.20140925.EPILITHON.3,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,2,3,25,100,,,,,,,,pheophytin,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
6d40f1dd-ce5d-4998-a1a1-4ed50b86a50f,D09,PRLA,PRLA.AOS.riparian.point.01,2014-09-25,PRLA.20140925.EPILITHON.4,,,Academy of Natural Sciences of Drexel University,2014-12-09,Txt9C5i/u7k=,chlorophyll/pheophytin,2,3,25,100,,,,,,,,chlorophyll a,,microgramsPerLiter,ANSP P-16-92 Rev2,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
03cf8f93-7283-48e4-9a78-0b24adc0acf6,D09,PRLA,PRLA.AOS.riparian.point.01,2014-09-25,PRLA.20140925.EPILITHON.4,,,Academy of Natural Sciences of Drexel University,2015-03-14,P3U2J3I2sLk=,34S,1,3,25,100,,,,,,,,d34S,-8.42,perMill,SO2 EA-combustion-IRMS method,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
0bffcc68-7a16-4227-a06a-ac522aabffdc,D09,PRLA,PRLA.AOS.riparian.point.09,2014-09-25,PRLA.20140925.EPILITHON.5,,,Academy of Natural Sciences of Drexel University,2015-03-14,P3U2J3I2sLk=,34S,1,3,25,100,,,,,,,,d34S,-6.1,perMill,SO2 EA-combustion-IRMS method,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
8f340c09-6a79-4795-8126-6c4e8009003d,D09,PRLA,PRLA.AOS.riparian.point.02,2014-09-25,PRLA.20140925.EPILITHON.3,,,Academy of Natural Sciences of Drexel University,2015-03-14,P3U2J3I2sLk=,34S,1,3,25,100,,,,,,,,d34S,-6.92,perMill,SO2 EA-combustion-IRMS method,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
cad6d235-bfb5-49c4-9aa4-d91e95188c86,D09,PRLA,PRLA.AOS.riparian.point.02,2014-09-25,PRLA.20140925.EPILITHON.3,,,Academy of Natural Sciences of Drexel University,2015-04-07,OKgcKejxXbI=,13C15N,2,3,25,10,,,,,,,,d15N,1.97,perMill,ANSP P-16-202 Rev0,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
27eb80a2-82e6-4d1d-90b6-6ad9159e1b22,D09,PRLA,PRLA.AOS.riparian.point.01,2014-09-25,PRLA.20140925.EPILITHON.4,,,Academy of Natural Sciences of Drexel University,2015-04-07,OKgcKejxXbI=,13C15N,2,3,25,10,,,,,,,,d15N,,perMill,ANSP P-16-202 Rev0,,"",,legacyData|Did not meet quality audit requirements for analysis audit,20220110T211223Z,RELEASE-2022
