lagoslakeid,sample_date,sample_id,parameter_id,parameter_name,parameter_value,parameter_detectionlimit_value,censorcode,sample_depth_m,cluster_id,cluster_lat_dd,cluster_lon_dd,source_id,source_sample_type,source_sample_siteid,source_name,source_activityorg_name,source_activityid,source_comments,source_parameter_name,source_parameter_value,source_parameter_unit,source_value_qualifiercode,parameter_conversionfactor,source_detectionlimit_value,source_detectionlimit_unit,parameter_detectionlimit_conversionfactor,source_detectionlimit_condition,source_detectionlimit_type,source_labmethod_usgspcode,source_labmethod_description,source_labmethod_id,source_labmethod_name,source_labmethod_qualifier,source_samplesite_lat_dd,source_samplesite_lon_dd,lagos_epi_assignment
121221,2016-08-08,NE-22300,38,"Atrazine, total",0.1,NA,NC4,0,121221-AF,41.22233,-96.1617,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-QACNELAKEFBK,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-QACNELAKEFBK201608081515000.0L,NA,Atrazine,0.1,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.22233,-96.1617,1
362123,2016-08-08,NE-46502,38,"Atrazine, total",4.1,NA,NC4,0.1,362123-AD,40.72983,-96.78328,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-YANLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-YANLKND1201608081515000.1L,NA,Atrazine,4.1,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.72983,-96.78328,1
121221,2016-08-09,NE-51890,38,"Atrazine, total",1.4,NA,NC4,0.1,121221-AA,41.21886,-96.16155,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-EZRLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-EZRLKND1201608091440000.1L,NA,Atrazine,1.4,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.21886,-96.16155,1
121221,2016-08-09,NE-70895,38,"Atrazine, total",1.2,NA,NC4,0.1,121221-AB,41.22131,-96.17809,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-EZRLKUP1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-EZRLKUP1201608091410000.1L,NA,Atrazine,1.2,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.22131,-96.17809,1
99482,2016-08-09,NE-66261,38,"Atrazine, total",0.8,NA,NC4,0.1,99482-AB,41.33983,-96.05258,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-GCRLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-GCRLKND1201608090805000.1L,NA,Atrazine,0.8,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.33983,-96.05258,1
31964,2016-08-09,NE-106040,38,"Atrazine, total",0.3,NA,NC4,0.1,31964-AA,41.3148,-96.1238,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-STBLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-STBLKND1201608090925000.1L,NA,Atrazine,0.3,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.3148,-96.1238,1
139439,2016-08-09,NE-120574,38,"Atrazine, total",1.9,NA,NC4,0.1,139439-AA,41.14286,-96.06803,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-WCRLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-WCRLKND1201608091255000.1L,NA,Atrazine,1.9,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.14286,-96.06803,1
20376,2016-08-09,NE-150357,38,"Atrazine, total",0.8,NA,NC4,0.1,20376-AA,41.1715,-96.15019,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-WEHLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-WEHLKND1201608091130000.1L,NA,Atrazine,0.8,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.1715,-96.15019,1
362778,2016-08-10,NE-168595,38,"Atrazine, total",0.8,NA,NC4,0.1,362778-AC,40.62858,-96.79128,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-BLULKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-BLULKND1201608100855000.1L,NA,Atrazine,0.8,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.62858,-96.79128,1
362584,2016-08-10,NE-5246,38,"Atrazine, total",0.2,NA,NC4,0.1,362584-AC,40.78153,-96.63567,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-HOLLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-HOLLKND1201608101355000.1L,NA,Atrazine,0.2,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.78153,-96.63567,1
363003,2016-08-10,NE-206193,38,"Atrazine, total",4.4,NA,NC4,0.1,363003-AB,40.58467,-96.84658,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-OCRLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-OCRLKND1201608100955000.1L,NA,Atrazine,4.4,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.58467,-96.84658,1
362582,2016-08-10,NE-63416,38,"Atrazine, total",0.9,NA,NC4,0.1,362582-AA,40.60439,-96.63756,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-STGLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-STGLKND1201608101105000.1L,NA,Atrazine,0.9,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.60439,-96.63756,1
363083,2016-08-10,NE-7235,38,"Atrazine, total",1.6,NA,NC4,0.1,363083-AC,40.62144,-96.58303,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-WAGLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-WAGLKND1201608101220000.1L,NA,Atrazine,1.6,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.62144,-96.58303,1
370141,2016-08-15,KS-155805,38,"Atrazine, total",0.85,NA,NC4,0.5,370141-AA,39.66212,-99.13156,21KAN001_WQX,SPECIFIED,21KAN001_WQX-LM011001,Kansas Department Of Health And Environment,NA,21KAN001_WQX-LM01100120160815124500.5,NA,Atrazine,0.85,ug/l,NA,1,NA,NA,1,NA,NA,NA,https://www.nemi.gov/methods/method_summary/5246/,USEPA 608,Organochlorine Pesticides and PCBs by GC,NA,39.66212,-99.13156,1
370279,2016-08-16,KS-155573,38,"Atrazine, total",1.3,NA,NC4,0.5,370279-AA,39.48756,-98.32954,21KAN001_WQX,SPECIFIED,21KAN001_WQX-LM018001,Kansas Department Of Health And Environment,NA,21KAN001_WQX-LM01800120160816130000.5,NA,Atrazine,1.3,ug/l,NA,1,NA,NA,1,NA,NA,NA,https://www.nemi.gov/methods/method_summary/5246/,USEPA 608,Organochlorine Pesticides and PCBs by GC,NA,39.48756,-98.32954,1
370302,2016-08-16,KS-147736,38,"Atrazine, total",1.7,NA,NC4,0.5,370302-AA,39.37102,-100.1155,21KAN001_WQX,SPECIFIED,21KAN001_WQX-LM069501,Kansas Department Of Health And Environment,NA,21KAN001_WQX-LM06950120160816092500.5,NA,Atrazine,1.7,ug/l,NA,1,NA,NA,1,NA,NA,NA,https://www.nemi.gov/methods/method_summary/5246/,USEPA 608,Organochlorine Pesticides and PCBs by GC,NA,39.37102,-100.1155,1
385058,2016-08-24,KS-153196,38,"Atrazine, total",0.3,0.3,LE5,0.5,385058-AA,37.93408,-96.46085,21KAN001_WQX,SPECIFIED,21KAN001_WQX-LM053901,Kansas Department Of Health And Environment,NA,21KAN001_WQX-LM05390120160824100000.5,NA,Atrazine,NA,ug/l,NA,1,0.3,ug/l,1,Not Detected,Lower Quantitation Limit,NA,https://www.nemi.gov/methods/method_summary/5246/,USEPA 608,Organochlorine Pesticides and PCBs by GC,NA,37.93408,-96.46085,1
99482,2016-09-12,NE-148232,38,"Atrazine, total",0.3,NA,NC4,0.1,99482-AB,41.33983,-96.05258,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-GCRLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-GCRLKND1201609121435000.1L,NA,Atrazine,0.3,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.33983,-96.05258,1
31964,2016-09-12,NE-111452,38,"Atrazine, total",2.2,NA,NC4,0.1,31964-AA,41.3148,-96.1238,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-STBLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-STBLKND1201609121310000.1L,NA,Atrazine,2.2,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.3148,-96.1238,1
139439,2016-09-12,NE-154143,38,"Atrazine, total",0.9,NA,NC4,0.1,139439-AA,41.14286,-96.06803,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-WCRLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-WCRLKND1201609120945000.1L,NA,Atrazine,0.9,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.14286,-96.06803,1
20376,2016-09-12,NE-205449,38,"Atrazine, total",0.4,NA,NC4,0.1,20376-AA,41.1715,-96.15019,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-WEHLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-WEHLKND1201609121120000.1L,NA,Atrazine,0.4,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.1715,-96.15019,1
362855,2016-09-13,NE-102154,38,"Atrazine, total",1.3,NA,NC4,0.1,362855-AC,40.97342,-96.85392,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-BOKLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-BOKLKND1201609130930000.1L,NA,Atrazine,1.3,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.97342,-96.85392,1
363219,2016-09-13,NE-32819,38,"Atrazine, total",0.6,NA,NC4,0.1,363219-AA,40.82586,-96.94511,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-ETNLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-ETNLKND1201609131210000.1L,NA,Atrazine,0.6,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.82586,-96.94511,1
361755,2016-09-13,NE-26244,38,"Atrazine, total",1.6,NA,NC4,0.1,361755-AC,40.83933,-96.86872,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-PAWLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-PAWLKND1201609131050000.1L,NA,Atrazine,1.6,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.83933,-96.86872,1
362123,2016-09-13,NE-173596,38,"Atrazine, total",2.6,NA,NC4,0.1,362123-AD,40.72983,-96.78328,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-YANLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-YANLKND1201609131335000.1L,NA,Atrazine,2.6,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.72983,-96.78328,1
362778,2016-09-14,NE-157399,38,"Atrazine, total",0.7,NA,NC4,0.1,362778-AC,40.62858,-96.79128,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-BLULKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-BLULKND1201609140900000.1L,NA,Atrazine,0.7,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.62858,-96.79128,1
362584,2016-09-14,NE-78178,38,"Atrazine, total",0.5,NA,NC4,0.1,362584-AC,40.78153,-96.63567,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-HOLLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-HOLLKND1201609141400000.1L,NA,Atrazine,0.5,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.78153,-96.63567,1
363003,2016-09-14,NE-141543,38,"Atrazine, total",0.3,NA,NC4,0.1,363003-AB,40.58467,-96.84658,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-OCRLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-OCRLKND1201609141005000.1L,NA,Atrazine,0.3,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.58467,-96.84658,1
121221,2016-09-14,NE-101771,38,"Atrazine, total",0.1,NA,NC4,0.1,121221-AF,41.22233,-96.1617,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-QACNELAKEDUP,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-QACNELAKEDUP201609141400000.1L,NA,Atrazine,0.1,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.22233,-96.1617,1
121221,2016-09-14,NE-10083,38,"Atrazine, total",0.1,NA,NC4,0,121221-AF,41.22233,-96.1617,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-QACNELAKEFBK,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-QACNELAKEFBK201609141400000.0L,NA,Atrazine,0.1,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.22233,-96.1617,1
362582,2016-09-14,NE-162129,38,"Atrazine, total",0.7,NA,NC4,0.1,362582-AA,40.60439,-96.63756,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-STGLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-STGLKND1201609141120000.1L,NA,Atrazine,0.7,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.60439,-96.63756,1
363083,2016-09-14,NE-161162,38,"Atrazine, total",1,NA,NC4,0.1,363083-AC,40.62144,-96.58303,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-WAGLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-WAGLKND1201609141230000.1L,NA,Atrazine,1,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.62144,-96.58303,1
121221,2016-09-15,NE-138998,38,"Atrazine, total",0.6,NA,NC4,0.1,121221-AA,41.21886,-96.16155,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-EZRLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-EZRLKND1201609150825000.1L,NA,Atrazine,0.6,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.21886,-96.16155,1
121221,2016-09-15,NE-130831,38,"Atrazine, total",0.3,NA,NC4,0.1,121221-AB,41.22131,-96.17809,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-EZRLKUP1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-EZRLKUP1201609150755000.1L,NA,Atrazine,0.3,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.22131,-96.17809,1
362855,2017-05-08,NE-32518,38,"Atrazine, total",1.2,NA,NC4,0.1,362855-AC,40.97342,-96.85392,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-BOKLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-BOKLKND1201705081025000.1L,NA,Atrazine,1.2,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.97342,-96.85392,1
363219,2017-05-08,NE-188581,38,"Atrazine, total",2.6,NA,NC4,0.1,363219-AA,40.82586,-96.94511,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-ETNLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-ETNLKND1201705081300000.1L,NA,Atrazine,2.6,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.82586,-96.94511,1
361755,2017-05-08,NE-176384,38,"Atrazine, total",0.93,NA,NC4,0.1,361755-AC,40.83933,-96.86872,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-PAWLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-PAWLKND1201705081140000.1L,NA,Atrazine,0.93,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX 507,Neutral Extractable Pesticides,NA,40.83933,-96.86872,1
362123,2017-05-08,NE-108630,38,"Atrazine, total",16.2,NA,NC4,0.1,362123-AD,40.72983,-96.78328,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-YANLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-YANLKND1201705081420000.1L,NA,Atrazine,16.2,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.72983,-96.78328,1
362778,2017-05-10,NE-55136,38,"Atrazine, total",11,NA,NC4,0.1,362778-AC,40.62858,-96.79128,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-BLULKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-BLULKND1201705100925000.1L,NA,Atrazine,11,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.62858,-96.79128,1
362584,2017-05-10,NE-205788,38,"Atrazine, total",0.4,NA,NC4,0.1,362584-AC,40.78153,-96.63567,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-HOLLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-HOLLKND1201705101515000.1L,NA,Atrazine,0.4,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.78153,-96.63567,1
363003,2017-05-10,NE-188939,38,"Atrazine, total",3.59,NA,NC4,0.1,363003-AB,40.58467,-96.84658,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-OCRLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-OCRLKND1201705101035000.1L,NA,Atrazine,3.59,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX 507,Neutral Extractable Pesticides,NA,40.58467,-96.84658,1
362582,2017-05-10,NE-105514,38,"Atrazine, total",6.14,NA,NC4,0.1,362582-AA,40.60439,-96.63756,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-STGLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-STGLKND1201705101200000.1L,NA,Atrazine,6.14,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX 507,Neutral Extractable Pesticides,NA,40.60439,-96.63756,1
363083,2017-05-10,NE-175416,38,"Atrazine, total",4,NA,NC4,0.1,363083-AC,40.62144,-96.58303,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-WAGLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-WAGLKND1201705101330000.1L,NA,Atrazine,4,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.62144,-96.58303,1
121221,2017-05-11,NE-121124,38,"Atrazine, total",0.5,NA,NC4,0.1,121221-AA,41.21886,-96.16155,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-EZRLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-EZRLKND1201705111515000.1L,NA,Atrazine,0.5,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.21886,-96.16155,1
121221,2017-05-11,NE-142216,38,"Atrazine, total",0.3,NA,NC4,0.1,121221-AB,41.22131,-96.17809,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-EZRLKUP1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-EZRLKUP1201705111440000.1L,NA,Atrazine,0.3,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.22131,-96.17809,1
99482,2017-05-11,NE-147200,38,"Atrazine, total",0.15,NA,NC4,0.1,99482-AB,41.33983,-96.05258,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-GCRLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-GCRLKND1201705110810000.1L,NA,Atrazine,0.15,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX 507,Neutral Extractable Pesticides,NA,41.33983,-96.05258,1
121221,2017-05-11,NE-140553,38,"Atrazine, total",0.7,NA,NC4,0.1,121221-AF,41.22233,-96.1617,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-QACNELAKEDUP,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-QACNELAKEDUP201705111310000.1L,NA,Atrazine,0.7,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.22233,-96.1617,1
121221,2017-05-11,NE-3706,38,"Atrazine, total",0.15,NA,NC4,0,121221-AF,41.22233,-96.1617,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-QACNELAKEFBK,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-QACNELAKEFBK201705111310000.0L,NA,Atrazine,0.15,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX 507,Neutral Extractable Pesticides,NA,41.22233,-96.1617,1
31964,2017-05-11,NE-6542,38,"Atrazine, total",0.2,NA,NC4,0.1,31964-AA,41.3148,-96.1238,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-STBLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-STBLKND1201705110930000.1L,NA,Atrazine,0.2,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.3148,-96.1238,1
139439,2017-05-11,NE-153476,38,"Atrazine, total",0.43,NA,NC4,0.1,139439-AA,41.14286,-96.06803,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-WCRLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-WCRLKND1201705111145000.1L,NA,Atrazine,0.43,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX 507,Neutral Extractable Pesticides,NA,41.14286,-96.06803,1
20376,2017-05-11,NE-153470,38,"Atrazine, total",0.7,NA,NC4,0.1,20376-AA,41.1715,-96.15019,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-WEHLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-WEHLKND1201705111310000.1L,NA,Atrazine,0.7,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,41.1715,-96.15019,1
362855,2017-06-12,NE-118595,38,"Atrazine, total",2,NA,NC4,0.1,362855-AC,40.97342,-96.85392,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-BOKLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-BOKLKND1201706121010000.1L,NA,Atrazine,2,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.97342,-96.85392,1
363219,2017-06-12,NE-11279,38,"Atrazine, total",3.2,NA,NC4,0.1,363219-AA,40.82586,-96.94511,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-ETNLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-ETNLKND1201706121250000.1L,NA,Atrazine,3.2,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.82586,-96.94511,1
361755,2017-06-12,NE-191937,38,"Atrazine, total",3.3,NA,NC4,0.1,361755-AC,40.83933,-96.86872,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-PAWLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-PAWLKND1201706121130000.1L,NA,Atrazine,3.3,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.83933,-96.86872,1
362123,2017-06-12,NE-90143,38,"Atrazine, total",6,NA,NC4,0.1,362123-AD,40.72983,-96.78328,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-YANLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-YANLKND1201706121425000.1L,NA,Atrazine,6,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.72983,-96.78328,1
362778,2017-06-13,NE-154006,38,"Atrazine, total",1,NA,NC4,0.1,362778-AC,40.62858,-96.79128,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-BLULKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-BLULKND1201706130900000.1L,NA,Atrazine,1,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.62858,-96.79128,1
362584,2017-06-13,NE-17120,38,"Atrazine, total",0.1,NA,NC4,0.1,362584-AC,40.78153,-96.63567,COEOMAHA_WQX,SPECIFIED,COEOMAHA_WQX-HOLLKND1,US Army Corps of Engineers Omaha District,NA,COEOMAHA_WQX-HOLLKND1201706131420000.1L,NA,Atrazine,0.1,ug/l,NA,1,NA,NA,1,NA,NA,NA,NA,COEOMAHA_WQX ELISA,Immuno Assay - Pesticide Scan,NA,40.78153,-96.63567,1
