PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,SAMPLE_TYPE,NOT_COLLECTED,LAB,MATRIX,SAM_CODE,ANALYTE,BATCH_ID,SAMPLE_ID,E_COLI_PRESENT,E_COLI_RESULT,TOTAL_COLIFORMS_RESULT,LRL,MDL,UNITS,E_COLI_NARS_FLAG,TOTAL_COLIFORMS_NARS_FLAG,E_COLI_IM_COMMENT,TOTAL_COLIFORMS_IM_COMMENT,E_COLI_RPD,TOTAL_COLIFORMS_RPD,LG_WELLS_FLUOR,LG_WELLS_POS,SM_WELLS_FLUOR,SM_WELLS_POS,DATE_RECEIVED,ARRIVAL_TEMP,COND_COMMENT,CONDITION_CODE,INCUBATION_START_DATE,INCUBATION_START_TIME,DATE_ANALYZED,FINAL_TEMP,HOLDING_TIME,ANALYST,INSTRUMENT,METHOD,REAGENT_LOT_NO,REVIEWER,TIME_COUNTED,QC_COMMENT,HQ_NOTES
4/28/2021,2011203,NLA17_FL-10038,7/26/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0044,863644,P,13.5,1732.9,2419.6,1,MPN/100 ml,,,,,,,12,49,1,45,27-Jul-17,1.4,,OK,27-Jul-17,12:43,28-Jul-17,35.5,,ES,Model 2X Sealer,IDEXX,LM206C,ES,1:45,,
4/28/2021,2011204,NLA17_VT-10003,7/26/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0045,868324,A,,4.1,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,3,0,1,28-Jul-17,3.7,,OK,28-Jul-17,12:00,29-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:35,,
4/28/2021,2011205,NLA17_WI-10109,7/26/2017,1,BACT,,WSLOH,WATER,REGULAR,E_COLI,28-Jul-17,864934,,1,,2419.6,1,MPN/100 ml,H,,,,,,1,,0,,27-Jul-17,2,,OK,27-Jul-17,9:10:49,28-Jul-17,2,22.8,JGS,Model 2X Sealer,SM9223BMPN,MM324,BMF,9:34:31,Analyzed past the 8 hours holding time: Method SM9223BMPN analyzed on 07/27/17 0910,
4/28/2021,2011206,NLA17_ME-10023,7/26/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0045,866704,P,7.5,1203.3,2419.6,1,MPN/100 ml,H,H,,,,,7,49,0,41,28-Jul-17,2.4,,OK,28-Jul-17,12:00,29-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:35,,
4/28/2021,2011207,NLA17_NE-10004,7/26/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0045,863044,A,,2419.6,2419.6,1,MPN/100 ml,H;ND,H;Q,,,,,0,49,0,48,28-Jul-17,0.9,,OK,28-Jul-17,12:00,29-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:35,,
4/28/2021,2011208,NLA17_WA-10026,7/26/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0046,855214,P,7.3,365.4,2419.6,1,MPN/100 ml,H,H,,,,,5,49,2,21,29-Jul-17,4.5,DATE_RECEIVED not within 2 days,"W, Q",29-Jul-17,13:35,30-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:50,,DATE_COLLECTED not within 2 days of DATE_RECEIVED. Flagged with a condition code
4/28/2021,2011209,NLA17_MS-10002,7/26/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0045,845374,A,,1413.6,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,43,28-Jul-17,3.6,,OK,28-Jul-17,12:00,29-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:35,,
4/28/2021,2011210,NLA17_ID-10071,7/26/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0045,869044,A,,1,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,1,0,0,28-Jul-17,1.8,,OK,28-Jul-17,12:00,29-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:35,,
4/28/2021,2011213,NLA17_MT-10065,7/26/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0045,867604,P,8.5,866.4,2419.6,1,MPN/100 ml,H,H,,,,,7,49,1,36,28-Jul-17,1.5,,OK,28-Jul-17,12:00,29-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:35,,
4/28/2021,2011216,NLA17_SD-10017,7/26/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0045,864574,P,12.1,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,10,49,1,48,28-Jul-17,4.8,,W,28-Jul-17,12:00,29-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:35,,
4/28/2021,2011217,NLA17_AZ-10100,7/26/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0045,865744,A,,206.4,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,47,0,17,28-Jul-17,1.4,,OK,28-Jul-17,12:00,29-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:35,,
4/28/2021,2011218,NLA17_VT-10001,7/27/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0045,868294,P,1,2419.6,2419.6,1,MPN/100 ml,,,,,,,1,49,0,47,28-Jul-17,4,,OK,28-Jul-17,12:00,29-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:35,,
4/28/2021,2011220,NLA17_IN-10129,7/27/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0046,857824,P,3.1,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,3,49,0,48,29-Jul-17,8.6,,W,29-Jul-17,13:35,30-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:50,,
4/28/2021,2011221,NLA17_MD-10015,7/27/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0045,870544,P,5.2,1732.9,2419.6,1,MPN/100 ml,,,,,,,4,49,1,45,28-Jul-17,3.8,,OK,28-Jul-17,12:00,29-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:35,,
4/28/2021,2011223,NLA17_IN-10029,7/26/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0044,857794,P,1,410.6,2419.6,1,MPN/100 ml,H,H,,,,,0,49,1,23,27-Jul-17,2.8,,OK,27-Jul-17,12:43,28-Jul-17,35.5,,ES,Model 2X Sealer,IDEXX,LM206C,ES,1:45,,
4/28/2021,2011224,NLA17_NH-10001,7/27/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0046,858604,P,3.1,920.8,2419.6,1,MPN/100 ml,H,H,,,,,3,49,0,37,29-Jul-17,3,,OK,29-Jul-17,13:35,30-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:50,,
4/28/2021,2011225,NLA17_WI-10086,7/27/2017,1,BACT,,WSLOH,WATER,REGULAR,E_COLI,29-Jul-17,859114,,14.5,,2419.6,1,MPN/100 ml,H,,,,,,11,,2,,28-Jul-17,8,,OK,28-Jul-17,16:06:17,29-Jul-17,8,28.76,ALM,Model 2X Sealer,SM9223BMPN,BN204,BMF,12:16:51,Analyzed past the 8 hours holding time: Method SM9223BMPN analyzed on 07/28/17 1606,
4/28/2021,2011226,NLA17_MO-10002,7/27/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0045,863464,P,56.5,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,33,49,3,48,28-Jul-17,1.8,,OK,28-Jul-17,12:00,29-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:35,,
4/28/2021,2011227,NLA17_VT-10007,7/28/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0046,868354,P,2,488.4,2419.6,1,MPN/100 ml,,,,,,,2,49,0,26,29-Jul-17,6.9,,W,29-Jul-17,13:35,30-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:50,,
4/28/2021,2011228,NLA17_OR-10166,7/26/2017,1,BACT,Y,ODEQ,WATER,REGULAR,E_COLI,NONE,,,,,,1,MPN/100 ml,ND,,,,,,,,,,,,,,,,,,,,,SM 9223B,,,,,
4/28/2021,2011230,NLA17_IN-10134,7/28/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0046,872524,P,14.8,1986.3,2419.6,1,MPN/100 ml,,,,,,,13,49,0,46,29-Jul-17,0.4,,OK,29-Jul-17,13:35,30-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:50,,
4/28/2021,2011232,NLA17_MD-10001,7/26/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0044,869884,A,,183.5,2419.6,1,MPN/100 ml,ND,,,,,,0,45,0,20,27-Jul-17,3.4,,OK,27-Jul-17,12:43,28-Jul-17,35.5,,ES,Model 2X Sealer,IDEXX,LM206C,ES,1:45,,
4/28/2021,2011233,NLA17_CO-10057,7/30/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0047,861154,A,,2419.6,2419.6,1,MPN/100 ml,H;ND,H;Q,,,,,0,49,0,48,1-Aug-17,1.1,,OK,1-Aug-17,12:28,2-Aug-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,14:39,,
4/28/2021,2011234,NLA17_IN-10125,7/31/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0047,857854,P,26.2,1732.9,2419.6,1,MPN/100 ml,,,,,,,20,49,1,45,1-Aug-17,1.4,,OK,1-Aug-17,12:28,2-Aug-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,14:39,,
4/28/2021,2011235,NLA17_VA-10013,7/31/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0047,862264,P,3.1,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,3,49,0,48,1-Aug-17,0.8,,OK,1-Aug-17,12:28,2-Aug-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,14:39,,
4/28/2021,2011236,NLA17_IN-10009,7/28/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0046,872374,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,,,,,0,49,0,48,29-Jul-17,3.6,,OK,29-Jul-17,13:35,30-Jul-17,35.5,,DS,Model 2X Sealer,IDEXX,LM206C,ES,13:50,,
4/28/2021,2011237,NLA17_MD-10038,7/31/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0047,870634,P,260.3,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,48,49,19,48,1-Aug-17,4.2,,W,1-Aug-17,12:28,2-Aug-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,14:39,,
4/28/2021,2011238,NLA17_CO-10009,7/31/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0048,861124,A,,187.2,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,8,2-Aug-17,1.5,,OK,2-Aug-17,14:38,3-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:49,,
4/28/2021,2011240,NLA17_SD-10053,7/31/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0049,872584,P,6.3,312.3,2419.6,1,MPN/100 ml,H,H,,,,,6,45,0,37,3-Aug-17,5.2,DATE_RECEIVED not within 2 days,"W, Q",3-Aug-17,14:28,4-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:42,,DATE_COLLECTED not within 2 days of DATE_RECEIVED. Flagged with a condition code
4/28/2021,2011241,NLA17_OK-10012,7/31/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0047,861874,P,1,1986.3,2419.6,1,MPN/100 ml,,,,,,,1,49,0,46,1-Aug-17,2.6,,OK,1-Aug-17,12:28,2-Aug-17,35.5,,MLV,Model 2X Sealer,IDEXX,LM206C,ES,14:39,,
4/28/2021,2011242,NLA17_IN-10094,8/1/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0048,871324,P,13,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,8,49,4,48,2-Aug-17,3.5,,OK,2-Aug-17,14:38,3-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:49,,
4/28/2021,2011243,NLA17_ME-10016,7/31/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0048,868444,P,8.6,275.5,2419.6,1,MPN/100 ml,H,H,,,,,8,49,0,16,2-Aug-17,4.3,,W,2-Aug-17,14:38,3-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:49,,
4/28/2021,2011244,NLA17_WI-10003,8/1/2017,1,BACT,,WSLOH,WATER,REGULAR,E_COLI,2-Aug-17,859024,,,,2419.6,1,MPN/100 ml,ND,,,,,,0,,0,,1-Aug-17,5,,OK,1-Aug-17,16:15:48,2-Aug-17,5,5.76,ALM,Model 2X Sealer,SM9223BMPN,MM324,OLF,16:25:30,,
4/28/2021,2011245,NLA17_VA-10009,8/1/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0048,862324,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,,,,,0,49,0,48,2-Aug-17,2.6,,OK,2-Aug-17,14:38,3-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:49,,
4/28/2021,2011247,NLA17_WA-10005,8/1/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0049,870304,P,58.5,456.9,2419.6,1,MPN/100 ml,H,H,,,,,28,48,12,31,3-Aug-17,2.6,,OK,3-Aug-17,14:28,4-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:42,,
4/28/2021,2011248,NLA17_OK-10002,8/1/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0049,861784,A,,2419.6,2419.6,1,MPN/100 ml,H;ND,H;Q,,,,,0,49,0,48,3-Aug-17,2.2,,OK,3-Aug-17,14:28,4-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:42,,
4/28/2021,2011249,NLA17_ME-10021,8/2/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0049,868474,P,2,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,2,49,0,48,3-Aug-17,5,,W,3-Aug-17,14:28,4-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:42,,
4/28/2021,2011250,NLA17_VA-10015,8/2/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0049,839944,P,7.4,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,6,49,1,48,3-Aug-17,6.5,,W,3-Aug-17,14:28,4-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:42,,
4/28/2021,2011251,NLA17_VA-10019,8/2/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0049,862354,P,39.7,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,23,49,7,48,3-Aug-17,2.6,,OK,3-Aug-17,14:28,4-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:42,,
4/28/2021,2011252,NLA17_WI-10001,8/2/2017,2,BACT,,WSLOH,WATER,REGULAR,E_COLI,3-Aug-17,864814,,,,2419.6,1,MPN/100 ml,ND,,,,,,0,,0,,2-Aug-17,6,,OK,2-Aug-17,15:48:24,3-Aug-17,6,6.24,JGS,Model 2X Sealer,SM9223BMPN,MM324,BMF,16:00:28,,
4/28/2021,2011253,NLA17_SD-10006,8/2/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0049,864544,P,2,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,2,49,0,48,3-Aug-17,3.1,,OK,3-Aug-17,14:28,4-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:42,,
4/28/2021,2011254,NLA17_WA-10023,8/2/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0050,870274,A,,115.3,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,44,0,7,4-Aug-17,-0.1,,OK,4-Aug-17,11:55,5-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,11:56,,
4/28/2021,2011255,NLA17_IN-10067,8/2/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0049,875044,P,1,2419.6,2419.6,1,MPN/100 ml,,,,,,,1,49,0,47,3-Aug-17,3.2,,OK,3-Aug-17,14:28,4-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:42,,
4/28/2021,2011256,NLA17_FL-10015,8/2/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0049,863584,P,158.5,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,44,49,18,48,3-Aug-17,3.1,,OK,3-Aug-17,14:28,4-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,14:42,,
4/28/2021,2011257,NLA17_NH-10006,8/2/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0050,858634,P,1,108.6,2419.6,1,MPN/100 ml,H,H,,,,,1,44,0,5,4-Aug-17,3.9,,OK,4-Aug-17,11:55,5-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,11:56,,
4/28/2021,2011258,NLA17_IN-10120,8/3/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0050,875104,A,,1203.3,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,41,4-Aug-17,1.8,,OK,4-Aug-17,11:55,5-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,11:56,,
4/28/2021,2011259,NLA17_ME-10011,8/3/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0050,868384,A,,214.3,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,11,4-Aug-17,3.9,,OK,4-Aug-17,11:55,5-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,11:56,,
4/28/2021,2011260,NLA17_IN-10026,8/3/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0050,871294,P,111.9,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,44,49,6,48,4-Aug-17,3.9,,OK,4-Aug-17,11:55,5-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,11:56,,
4/28/2021,2011261,NLA17_ID-10006,8/3/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0050,868564,P,11,866.4,2419.6,1,MPN/100 ml,,,,,,,10,49,0,36,4-Aug-17,3.5,,OK,4-Aug-17,11:55,5-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,11:56,,
4/28/2021,2011262,NLA17_ID-10017,8/3/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0050,868804,P,4.1,2419.6,2419.6,1,MPN/100 ml,,,,,,,3,49,1,47,4-Aug-17,2.9,,OK,4-Aug-17,11:55,5-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,11:56,,
4/28/2021,2011264,NLA17_ID-10086,8/3/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0051,868594,P,2,325.5,2419.6,1,MPN/100 ml,H,H,,,,,1,49,1,19,5-Aug-17,3.9,,OK,5-Aug-17,11:53,6-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:06,,
4/28/2021,2011265,NLA17_ID-10004,8/4/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0051,868864,A,,214.3,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,11,5-Aug-17,3,,OK,5-Aug-17,11:53,6-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:06,,
4/28/2021,2011273,NLA17_OR-10154,7/31/2017,1,BACT,Y,ODEQ,WATER,REGULAR,E_COLI,NONE,,,,,,1,MPN/100 ml,,,,,,,,,,,,,,,,,,,,,,SM 9223B,,,,,
4/28/2021,2011274,NLA17_IN-10140,8/7/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0052,874984,P,4.1,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,4,49,0,48,8-Aug-17,3.3,,OK,8-Aug-17,11:34,9-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:10,,
4/28/2021,2011275,NLA17_ID-10003,8/6/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0052,868654,P,2,2419.6,2419.6,1,MPN/100 ml,H,H,,,,,2,49,0,47,8-Aug-17,4.2,,W,8-Aug-17,11:34,9-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:10,,
4/28/2021,2011276,NLA17_ID-10054,8/7/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0052,868714,P,1,727,2419.6,1,MPN/100 ml,H,H,,,,,1,49,0,33,8-Aug-17,3.5,,"C,L",8-Aug-17,11:34,9-Aug-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,ES,12:10,"Cracked Leaky bottle, enough water to sample.",
4/28/2021,2011279,NLA17_NH-10002,8/7/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0053,858664,P,23.1,816.4,2419.6,1,MPN/100 ml,H,H,,,,,18,49,1,35,9-Aug-17,4.5,,W,9-Aug-17,11:37,10-Aug-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,1:05,,
4/28/2021,2011280,NLA17_MI-10134,8/8/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0055,852604,P,16,1413.6,2419.6,1,MPN/100 ml,H,H,,,,,13,49,1,43,11-Aug-17,3.7,DATE_RECEIVED not within 2 days,Q,11-Aug-17,11:27,12-Aug-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,DATE_COLLECTED not within 2 days of DATE_RECEIVED. Flagged with a condition code
4/28/2021,2011281,NLA17_IL-10012,8/8/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0053,863254,P,8.4,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,6,49,2,48,9-Aug-17,3.5,,OK,9-Aug-17,11:37,10-Aug-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,1:05,,TC_RESULT should be greater than 2419.6. Corrected
4/28/2021,2011282,NLA17_ME-10001,8/8/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0053,868414,P,1,123.6,2419.6,1,MPN/100 ml,,,,,,,1,45,0,7,9-Aug-17,0.1,,OK,9-Aug-17,11:37,10-Aug-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,1:05,,
4/28/2021,2011283,NLA17_IN-10108,8/8/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0053,872494,P,6.2,980.4,2419.6,1,MPN/100 ml,,,,,,,4,49,2,38,9-Aug-17,1.3,,OK,9-Aug-17,11:37,10-Aug-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,1:05,,
4/28/2021,2011284,NLA17_WI-10072,8/8/2017,1,BACT,,WSLOH,WATER,REGULAR,E_COLI,10-Aug-17,876934,,,,2419.6,1,MPN/100 ml,H;ND,,,,,,0,,0,,9-Aug-17,3,,OK,9-Aug-17,11:44:15,10-Aug-17,3,25.44,JGS,Model 2X Sealer,SM9223BMPN,MM324,BMF,14:20:15,Analyzed past the 8 hours holding time: Method SM9223BMPN analyzed on 08/09/17 1144,
4/28/2021,2011286,NLA17_MI-10023,8/8/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0053,872974,P,3.1,1986.3,2419.6,1,MPN/100 ml,,,,,,,3,49,1,46,9-Aug-17,3.1,,OK,9-Aug-17,11:37,10-Aug-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,1:05,,
4/28/2021,2011289,NLA17_ME-10002,8/7/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0053,873094,A,,2419.6,2419.6,1,MPN/100 ml,H;ND,H;Q,,,,,0,49,0,48,9-Aug-17,-0.2,,OK,9-Aug-17,11:37,10-Aug-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,1:05,,TC_RESULT should be greater than 2419.6.  Corrected.
4/28/2021,2011290,NLA17_ID-10012,8/8/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0054,868834,A,,648.8,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,31,10-Aug-17,3.3,,OK,10-Aug-17,12:12,11-Aug-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,12:15,,
4/28/2021,2011291,NLA17_OR-10037,8/8/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0054,866104,A,,3.1,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,3,0,0,10-Aug-17,3.1,,OK,10-Aug-17,12:12,11-Aug-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,12:15,,
4/28/2021,2011292,NLA17_IN-10089,8/9/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0054,876844,A,,387.3,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,22,10-Aug-17,1.8,,OK,10-Aug-17,12:12,11-Aug-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,12:15,,
4/28/2021,2011293,NLA17_IL-10004,8/9/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0054,863224,A,,461.1,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,25,10-Aug-17,2,,OK,10-Aug-17,12:12,11-Aug-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,12:15,,
4/28/2021,2011294,NLA17_OK-10003,8/9/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0054,861754,P,1,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,1,49,0,48,10-Aug-17,2.1,,OK,10-Aug-17,12:12,11-Aug-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,12:15,,
4/28/2021,2011295,NLA17_IN-10012,8/9/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0055,872404,A,,2419.6,2419.6,1,MPN/100 ml,H;ND,H;Q,,,,,0,49,0,48,11-Aug-17,3.9,,OK,11-Aug-17,11:27,12-Aug-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,13:20,,
4/28/2021,2011296,NLA17_MI-10016,8/9/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0054,873004,A,,547.5,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,28,10-Aug-17,3.5,,OK,10-Aug-17,12:12,11-Aug-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,12:15,,
4/28/2021,2011297,NLA17_WI-10004,8/9/2017,1,BACT,,WSLOH,WATER,REGULAR,E_COLI,11-Aug-17,876904,,,,2419.6,1,MPN/100 ml,H;ND,,,,,,0,,0,,10-Aug-17,8,,OK,10-Aug-17,10:21:46,11-Aug-17,8,23.76,JGS,Model 2X Sealer,SM9223BMPN,MM324,JPS,10:36:57,Analyzed past the 8 hours holding time: Method SM9223BMPN analyzed on 08/10/17 1021,
4/28/2021,2011298,NLA17_WA-10025,8/9/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0054,870214,P,2,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,2,49,0,48,10-Aug-17,5.6,,W,10-Aug-17,12:12,11-Aug-17,35,,JH,Model 2X Sealer,IDEXX,LM206C,ES,12:15,,TC_RESULT should be greater than 2419.6.  Corrected
